"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gene867",35.7269198894711,-0.0119379706716495,0.0775354873663273,0.278288984026599,0.98029908841386
"Gene868",63.5772408198521,-0.0110107858988608,0.0774941543089833,0.26522523690288,0.98029908841386
"Gene869",32.7992785103496,0.0136895257914824,0.078166965078099,0.16123594575225,0.966102681125838
"Gene870",38.27021994243,-0.012011161666927,0.0777742046826692,0.20434341743175,0.966102681125838
"Gene871",71.341945359713,-0.00476056157850797,0.0766351871747814,0.599871369781847,0.998929767508111
"Gene872",100.397297938291,0.00948931601582565,0.0766720230453065,0.470228862089558,0.991636363899851
"Gene873",79.5442206071566,-0.00257013608419071,0.0764382487284234,0.783058582935815,0.998929767508111
"Gene874",19.4951113881374,-0.0197993722687194,0.0800392610189177,0.0656569336360927,0.903566151528972
"Gene875",128.338171624253,-0.0158568144086259,0.0785464674260245,0.163373680207079,0.966102681125838
"Gene876",43.1393462792058,-0.000212040542780928,0.0762329700772208,0.981349549838129,0.998929767508111
"Gene877",41.1940022939192,-0.00161335504380952,0.0764599889873398,0.85449046170381,0.998929767508111
"Gene878",34.8457134680061,0.00200157458078196,0.0763116670912087,0.847234168445534,0.998929767508111
"Gene879",31.2343629223592,-0.0214469390102824,0.0807459978229535,0.0436316035633131,0.903566151528972
"Gene880",74.3472066200074,-0.000133424822311156,0.0762826928769401,0.986489491415167,0.998929767508111
"Gene881",99.3058645980566,-0.0013215977784339,0.0763557060284611,0.888735097308573,0.998929767508111
"Gene882",52.8191003876858,0.0032032685939092,0.0763583637783665,0.758999177265938,0.998929767508111
"Gene883",59.1609653765025,-0.00231954068751606,0.0762481185900456,0.826554164914924,0.998929767508111
"Gene884",42.3848388156907,0.00388715170799473,0.0762413605169914,0.735748021863321,0.998929767508111
"Gene885",66.1481519108497,-0.0136535545178901,0.0781513514614636,0.162871355974226,0.966102681125838
"Gene886",36.3356894878145,-0.00781664556829767,0.0768530723827424,0.446427321103178,0.991636363899851
"Gene887",34.9188553911208,0.00854866714533844,0.0768449251316861,0.444593918421371,0.991636363899851
"Gene888",49.7060787682363,-0.0145199209003668,0.0781289937586464,0.205812635557512,0.966102681125838
"Gene889",61.0122408881023,-0.00939002322567621,0.076988793682621,0.398065477328896,0.988109026200826
"Gene890",67.7904561882491,0.025897468440618,0.0828411143282136,0.0187485658568657,0.847961779778528
"Gene891",60.7540230557823,-0.00871181389009792,0.0770978260710621,0.36152720962756,0.988109026200826
"Gene892",51.8732391596176,-0.0100749992045548,0.0774341547869759,0.256675264368722,0.98029908841386
"Gene893",27.5311413634569,0.0164636690130319,0.0789800268585122,0.0949404793520052,0.95609470317641
"Gene894",74.7156244088729,-0.00685728559014969,0.0769904661685794,0.397640830250608,0.988109026200826
"Gene895",97.9335713303623,-0.00880673111420135,0.0769683755543986,0.405003137904692,0.988109026200826
"Gene896",82.5512826291942,-0.0103774959319313,0.0774355841515872,0.267035656808373,0.98029908841386
"Gene897",49.6571697757911,-0.0103752011725471,0.0774517753928462,0.260568315817589,0.98029908841386
"Gene898",79.962625042112,0.0261412169834644,0.083070942710648,0.0124552312401348,0.834808373420947
"Gene899",71.146847502421,0.00543460721903493,0.0763773702647511,0.637063480276757,0.998929767508111
"Gene900",37.1016019408872,0.00947622707673049,0.0772753428548302,0.307666886365871,0.988109026200826
"Gene901",100.29921250326,-0.000691312476468942,0.0761075591875978,0.948583518976144,0.998929767508111
"Gene902",65.8867413152194,0.000345529527079957,0.0761671944317606,0.977520555064367,0.998929767508111
"Gene903",49.2758179879911,0.00338424251124164,0.0760348217644738,0.78788987657492,0.998929767508111
"Gene904",40.9750759535899,-0.0185522594868249,0.0798110510090768,0.0422041094831024,0.903566151528972
"Gene905",49.4486076086154,-0.00256225677835049,0.0761950974671088,0.816478115587165,0.998929767508111
"Gene906",44.827388490417,0.0110553906846925,0.0776508219788505,0.21080613643719,0.966102681125838
"Gene907",51.3354321284131,-0.0125388005530628,0.0777374706501086,0.238736271404212,0.98029908841386
"Gene908",29.9018778433703,0.00593396366859312,0.0766674486006079,0.548374909236617,0.991636363899851
"Gene909",52.0869026343478,0.00514023818614133,0.0766667636779272,0.578363967076914,0.998929767508111
"Gene910",76.4154456361577,0.0174818505359079,0.0790250079598416,0.137010013722821,0.966102681125838
"Gene911",37.9679078910586,0.00197784485171294,0.0762904935745498,0.851246859153321,0.998929767508111
"Gene912",40.1932568564106,-0.00606133899721021,0.0767786702464868,0.502623774462406,0.991636363899851
"Gene913",46.986425756949,-0.010799473845059,0.0771101402721369,0.370288556726278,0.988109026200826
"Gene914",54.9581942631298,0.0192007555665651,0.0799478551198575,0.0531471753675957,0.903566151528972
"Gene915",58.8122200790624,-0.0084994120384765,0.0770070913896122,0.39257557242605,0.988109026200826
"Gene916",62.5755049403425,0.00505595628587226,0.0764097330382203,0.647822973014766,0.998929767508111
"Gene917",81.0627926296506,0.00808980063869932,0.0766081165263728,0.50739126386106,0.991636363899851
"Gene918",33.1889742154715,-0.022696890660385,0.0814264170554107,0.0216146386874649,0.847961779778528
"Gene919",68.108055933896,-0.00101593656316565,0.0761527460211899,0.924354189611859,0.998929767508111
"Gene920",86.4643410328049,-0.0138541070574908,0.0780878085175308,0.190582244466301,0.966102681125838
"Gene921",60.6937653022623,-0.0213051729621771,0.0805044637616184,0.067440137459037,0.903566151528972
"Gene922",54.7555853173466,-0.00779924903056549,0.076498722011736,0.531482833726081,0.991636363899851
"Gene923",40.2166339260732,0.00674500465454991,0.0768791829664212,0.454134809981616,0.991636363899851
"Gene924",45.2726855551365,0.00728107395027141,0.0765267862572301,0.542808260517136,0.991636363899851
"Gene925",69.0391272224842,-0.0167832046793161,0.0791436120691927,0.0756242973756119,0.903566151528972
"Gene926",57.3897959136285,-0.000586977795239001,0.0761363405743992,0.955382209824321,0.998929767508111
"Gene927",122.886915708092,0.00369781440840575,0.076389628689187,0.724886639137818,0.998929767508111
"Gene928",61.005404727221,0.0145966800975219,0.0784158544648944,0.137209071809138,0.966102681125838
"Gene929",83.5161457367643,0.00084209317413745,0.076341538990663,0.934690390450842,0.998929767508111
"Gene930",60.2433948038702,-0.00662234031585983,0.0766691564221403,0.523008861793789,0.991636363899851
"Gene931",52.9657684104207,-0.0193453153289655,0.0799692884952216,0.0560133156507078,0.903566151528972
"Gene932",101.245360144128,-0.00618512326239172,0.0765921520573982,0.556539556374002,0.998929767508111
"Gene933",62.8348108104604,0.00804698253561275,0.0769170586799138,0.428233468419664,0.991636363899851
"Gene934",72.2300620065749,-0.00690753525287614,0.0767087429778599,0.504678948801958,0.991636363899851
"Gene935",36.4489281887122,0.00490177990646021,0.0765421842161173,0.624856964749747,0.998929767508111
"Gene936",22.6338672234421,-0.0132914912047191,0.0779129420185138,0.215145468436924,0.969123731697854
"Gene937",45.1281690183011,0.000712496572771763,0.0761831863402983,0.950290833663021,0.998929767508111
"Gene938",32.1824837691204,0.00432312443561589,0.0763433339701583,0.696007384641519,0.998929767508111
"Gene939",43.8813391095185,-0.00965243294885656,0.0771846542918801,0.341000068828458,0.988109026200826
"Gene940",55.5879292183336,0.0180958617742199,0.0793308788930638,0.107030607899799,0.95609470317641
"Gene941",110.635446734934,-0.0015602109660235,0.0760920029386413,0.89020946082062,0.998929767508111
"Gene942",65.7862181382834,0.00270297163059282,0.0759636786741248,0.832910248917774,0.998929767508111
"Gene943",89.7900107584003,0.0149815411995777,0.0781502649847902,0.219265885507734,0.978865560302383
"Gene944",15.8700502250279,0.010442589048156,0.0775187431306025,0.236633444893731,0.98029908841386
"Gene945",83.818250619574,-0.0120296531053143,0.0777554566098254,0.213782723532153,0.967342640416984
"Gene946",106.277837507481,0.00802809567220341,0.0770534368325499,0.378221061890059,0.988109026200826
"Gene947",54.8943994133539,0.00263743258883323,0.0763527349472071,0.797467029410874,0.998929767508111
"Gene948",56.1110202683486,-0.00593922854066781,0.0765605839421167,0.572939086659907,0.998929767508111
"Gene949",86.5749639680907,-0.0141428587929207,0.0783919914026822,0.116513081028013,0.962918025024902
"Gene950",52.9799509989647,-0.0141137765394044,0.0779098745119432,0.243503909857684,0.98029908841386
"Gene951",19.6966741530835,-0.0168844871216422,0.0790868732519056,0.0923852892344526,0.95609470317641
"Gene952",75.462973528018,0.0110319755742641,0.0774118970964842,0.296477579490916,0.988109026200826
"Gene953",82.169236892099,0.00068470542878656,0.0761274717507397,0.954397154259034,0.998929767508111
"Gene954",86.7572136981255,0.789434091072168,0.816303312880965,0.00423468789837105,0.579611669651642
"Gene955",49.200380302584,-0.00924345884815686,0.0769489508199485,0.409197839086493,0.988109026200826
"Gene956",33.1244777276777,-0.0120182318390304,0.0774789627376033,0.295282199819154,0.988109026200826
"Gene957",78.7542774238491,0.0155193312746341,0.078300920198338,0.205083903236506,0.966102681125838
"Gene958",45.9845762941541,-0.00164087817052918,0.0762613140177909,0.873183947150188,0.998929767508111
"Gene959",24.0671809325618,0.0088605489221712,0.0769688735144916,0.407610035091083,0.988109026200826
"Gene960",36.349815904401,0.00676939398859824,0.0765954471481465,0.542134524383707,0.991636363899851
"Gene961",79.4661790075694,0.00114193642524136,0.0763192309266292,0.912425581159116,0.998929767508111
"Gene962",24.8701220948405,-0.00397934884217007,0.0764241899467161,0.695461611758686,0.998929767508111
"Gene963",67.5890129185902,-0.00785383893580226,0.0766249134110907,0.504519311338647,0.991636363899851
"Gene964",23.9136590397744,-0.00694399120614881,0.0769801269611367,0.402773907480545,0.988109026200826
"Gene965",29.4302290414707,-0.00736103337887491,0.0770100847669222,0.388912597128071,0.988109026200826
"Gene966",46.5715325009565,-0.0131684851181999,0.0779855957850186,0.189637836957532,0.966102681125838
"Gene967",21.9752724534765,0.000301217859416902,0.0763702065219629,0.977074744645267,0.998929767508111
"Gene968",36.8527176765062,0.00732108425051171,0.0769077502488279,0.43657100783578,0.991636363899851
"Gene969",83.5600567400252,0.0109062854206494,0.077362284797098,0.3091072048014,0.988109026200826
"Gene970",82.7085148031479,0.00196706877985904,0.0763832487322287,0.842357869088735,0.998929767508111
"Gene971",53.5811027110784,0.00110449785267541,0.0760272671717944,0.928537534622037,0.998929767508111
"Gene972",24.2601490585258,0.00134405683511038,0.0768707254553442,0.754826224133158,0.998929767508111
"Gene973",25.580610323333,-3.84146235741325e-05,0.0762339184817258,0.999257471281879,0.999257471281879
"Gene974",27.6471711125999,-0.00855898642150887,0.0768735235355885,0.433273534554724,0.991636363899851
"Gene975",65.2487966037324,-0.00954640783216069,0.0768460365439157,0.433174602651804,0.991636363899851
"Gene976",18.2967370188068,0.00602094840216346,0.0766749652560992,0.542896980788768,0.991636363899851
"Gene977",29.8944822037855,0.00169917813228774,0.0765599711049316,0.838076144918012,0.998929767508111
"Gene978",64.503337043367,0.000437588832703238,0.0761743835848881,0.970732995675181,0.998929767508111
"Gene979",48.5156273863543,-0.0204893083939343,0.0802444078771479,0.0679255243279356,0.903566151528972
"Gene980",64.6702111983637,0.00201074435085649,0.0764699770498872,0.82765772815333,0.998929767508111
"Gene981",34.8761513781044,0.015716483177523,0.0785950191236748,0.146983269697702,0.966102681125838
"Gene982",41.0809310501698,-0.00725517494409527,0.0766670717223861,0.507982494938713,0.991636363899851
"Gene983",38.6015853185272,-0.00864112278424521,0.0768119375373482,0.448620352119913,0.991636363899851
"Gene984",90.0216244538968,0.00730890657731487,0.0767965993436666,0.475693365949883,0.991636363899851
"Gene985",63.4138814611457,0.0141888633137869,0.0782280397675883,0.169076716242415,0.966102681125838
"Gene986",33.7942446058488,0.0138685525773757,0.0781192922774751,0.183746196372576,0.966102681125838
"Gene987",78.7889675996913,0.0108206282820099,0.0771372406950032,0.367535045033114,0.988109026200826
"Gene988",21.1488366495929,0.00199181111487157,0.0764923456107665,0.824088289177493,0.998929767508111
"Gene989",75.5707214560986,0.0128219505888708,0.0775515185062704,0.295880786696898,0.988109026200826
"Gene990",68.6935764939632,0.0125081899400118,0.0776119160365457,0.274840622213187,0.98029908841386
"Gene991",25.5237980285156,0.00747820537899639,0.0768121398008766,0.466912772846437,0.991636363899851
"Gene992",90.0901615851603,-0.00113145498958407,0.0763261450216491,0.90606444980479,0.998929767508111
"Gene993",32.8839275478729,-0.00516687573080322,0.0764136462674521,0.637420716406613,0.998929767508111
"Gene994",51.6198369259961,0.00162694090367457,0.0764588182366406,0.860762948555377,0.998929767508111
"Gene995",22.8533290737237,0.000465346401027467,0.0762862891532266,0.965586257718338,0.998929767508111
"Gene996",60.6796288884014,0.0214621535814533,0.0804821541283,0.078766028448645,0.903566151528972
"Gene997",86.0483684494234,0.00503792329372329,0.0762428711546679,0.677609283035775,0.998929767508111
"Gene998",61.6677086666516,-0.00919578465656128,0.0772056240585594,0.326432298833183,0.988109026200826
"Gene999",30.7050817694524,-0.00391002651061272,0.0764345998532778,0.697035322758038,0.998929767508111
"Gene1000",94.2330617043056,-0.00584648619203391,0.0765044881389923,0.589468592783004,0.998929767508111
